STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,airpol,Air pollutants and greenhouse gases,src_nfr,"Source sectors for emissions of air pollutants (Nomenclature for reporting, CLRTAP)",geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2018,,140,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2019,,130,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2020,,150,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2021,,170,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2022,,270,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,CZ,Czechia,2023,,220,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2014,,960,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2015,,1000,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2016,,1010,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2017,,1000,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2018,,1000,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2019,,980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2020,,920,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2021,,970,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2022,,900,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,DE,Germany,2023,,940,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2014,,7,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2015,,2,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2016,,3,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2017,,3,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2018,,2,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2019,,1,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2020,,1,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2021,,0,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EE,Estonia,2023,,1,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2014,,980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2015,,840,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2016,,820,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2017,,1140,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2018,,540,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2019,,620,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2020,,580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2021,,1020,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2022,,840,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EL,Greece,2023,,920,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2014,,4980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2015,,4730,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2016,,4690,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2017,,4580,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2018,,4530,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2019,,5060,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2020,,4710,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2021,,4780,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2022,,3790,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,ES,Spain,2023,,3920,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2014,,14120,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2015,,13610,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2016,,13980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2017,,14110,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2018,,13320,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2019,,13780,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2020,,13050,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2021,,13740,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2022,,12740,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,EU27_2020,European Union - 27 countries (from 2020),2023,,12270,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2014,,120,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2015,,120,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2016,,130,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2017,,180,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2018,,210,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2019,,100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2020,,200,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2021,,110,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2022,,160,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FI,Finland,2023,,100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2014,,820,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2015,,980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2016,,1270,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2017,,1020,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2018,,970,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2019,,890,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2020,,820,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2021,,980,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2022,,1100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,FR,France,2023,,1030,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2014,,40,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2015,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2016,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2017,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2018,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2019,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2020,,30,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2021,,40,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2022,,40,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HR,Croatia,2023,,40,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2014,,650,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2015,,510,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2016,,410,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2017,,430,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2018,,340,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2019,,320,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2020,,310,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2021,,230,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2022,,230,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,HU,Hungary,2023,,280,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2014,,1040,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2015,,910,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2016,,1050,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2017,,1130,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2018,,1100,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2019,,1120,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2020,,1300,,,,,
dataflow,ESTAT:ENV_AIR_EMIS$DEFAULTVIEW(1.0),Air pollutants by source sector,A,Annual,T,Tonne,NOX,Nitrogen oxides,NFR1A2B,Stationary combustion in manufacturing industries and construction - non-ferrous metals,IE,Ireland,2021,,1240,,,,,
