geo_code,URB_CEDUC_TE1026V,URB_CLMA_EC1010V,URB_CLMA_EC1177V,URB_CPOP1_DE1001V,URB_CPOPCB_DE2009V,URB_CTRAN_TT1057I
SVK_Dudince_SVK,,,,,,
SVK_Dunajska_Luzna_SVK,,,,,,
SVK_Galanta_SVK,,,,,,
SVK_Gelnica_SVK,,,,,,
SVK_Handlova_SVK,,,,,,
SVK_Humenne_SVK,,,,,,
SVK_Jelsava_SVK,,,,,,
SVK_Kolarovo_SVK,,,,,,
SVK_Komarno_SVK,,,,,,
SVK_Kosice_SVK,,,,,,
SVK_Krompachy_SVK,,,,,,
SVK_Liptovsky_Mikulas_SVK,,,,,,
SVK_Lucenec_SVK,,,,,,
SVK_Malacky_SVK,,,,,,
SVK_Martin_SVK,,,,,,
SVK_Moldava_Nad_Bodvou_SVK,,,,,,
SVK_Myto_Pod_Dumbierom_SVK,,,,,,
SVK_Nitra_SVK,,,,,,
SVK_Novaky_SVK,,,,,,
SVK_Oscadnica_SVK,,,,,,
SVK_Pezinok_SVK,,,,,,
SVK_Poprad_SVK,,,,,,
SVK_Presov_SVK,,,,,,
SVK_Prievidza_SVK,,,,,,
SVK_Puchov_SVK,,,,,,
SVK_Ruzomberok_SVK,,,,,,
SVK_Senec_SVK,,,,,,
SVK_Senica_SVK,,,,,,
SVK_Snina_SVK,,,,,,
SVK_Strazske_SVK,,,,,,
SVK_Tatranska_Lomnica_SVK,,,,,,
SVK_Tisovec_SVK,,,,,,
SVK_Trebisov_SVK,,,,,,
SVK_Trencin_SVK,,,,,,
SVK_Trnava_SVK,,,,,,
SVK_Vranov_Nad_Toplou_SVK,,,,,,
SVK_Zarnovica_SVK,,,,,,
SVK_Ziar_Nad_Hronom_SVK,,,,,,
SVK_Zilina_SVK,,,,,,
SVK_Zvolen_SVK,,,,,,
TJK_Dushanbe_TJK,,,,,,
UK001C,,241600.0,4370200.0,8866541.0,,282.79
UK002C,81810.0,40700.0,463200.0,1139249.0,290244.0,330.57
UK003C,62965.0,13400.0,375700.0,787020.0,98556.0,376.69
UK004C,71985.0,18600.0,272700.0,623715.0,95799.0,291.15
UK005C,10115.0,9500.0,206900.0,535987.0,73821.0,356.83
UK006C,58450.0,9900.0,217900.0,493182.0,55999.0,276.33
UK007C,58650.0,14100.0,264000.0,515855.0,108018.0,326.51
UK008C,74165.0,13800.0,259200.0,546564.0,156586.0,258.06
UK009C,42370.0,9700.0,174700.0,363502.0,48202.0,370.02
UK010C,60405.0,15300.0,267200.0,580148.0,76558.0,351.1
UK011C,24850.0,9800.0,239100.0,461329.0,73417.0,377.65
UK012C,27010.0,,,341049.0,,329.06
UK013C,53115.0,6800.0,133000.0,298019.0,39086.0,294.91
UK014C,43105.0,8800.0,151700.0,354379.0,137100.0,322.51
UK015C,26900.0,9300.0,112600.0,228180.0,44233.0,394.73
UK016C,20510.0,3300.0,62600.0,125339.0,41727.0,313.88
UK017C,24045.0,4000.0,62700.0,129672.0,22938.0,364.72
UK018C,17225.0,2100.0,39500.0,98739.0,15263.0,368.89
UK019C,,3300.0,51600.0,106253.0,16173.0,459.98
UK020C,,,44900.0,87747.0,6305.0,461.09
UK021C,5745.0,2600.0,64700.0,135849.0,11052.0,483.05
UK022C,24395.0,5600.0,102500.0,214926.0,31584.0,343.34
UK023C,10800.0,1300.0,51800.0,102103.0,9928.0,472.62
UK024C,59830.0,9300.0,167800.0,363467.0,80950.0,359.94
UK025C,15585.0,8600.0,117600.0,260659.0,34702.0,340.84
UK026C,14345.0,8600.0,105800.0,255606.0,28369.0,401.29
UK027C,19630.0,9000.0,104000.0,260967.0,49861.0,392.38
UK028C,63990.0,9300.0,136400.0,330139.0,77886.0,271.13
UK029C,,3800.0,138300.0,323016.0,20308.0,436.94
UK030C,25545.0,2800.0,90800.0,190392.0,21820.0,448.11
UK031C,,3400.0,78800.0,171460.0,35099.0,465.92
UK032C,16945.0,3400.0,68800.0,147833.0,23569.0,506.33
UK033C,,2800.0,57200.0,141578.0,7419.0,431.77
UK034C,,,60200.0,128781.0,17728.0,492.79
UK035C,,3500.0,50200.0,118058.0,14701.0,498.63
UK036C,,2600.0,59100.0,128404.0,9877.0,519.66
UK037C,,,57000.0,118063.0,17658.0,492.43
UK038C,,2300.0,45900.0,106457.0,8673.0,435.05
UK039C,,,51600.0,109829.0,14869.0,471.82
UK040C,,1600.0,46700.0,108709.0,4724.0,457.01
UK041C,,2800.0,45600.0,104604.0,5356.0,454.26
UK042C,,2700.0,38900.0,88116.0,8261.0,395.01
UK043C,,2400.0,34700.0,99394.0,7342.0,451.13
UK044C,,,51700.0,101148.0,16238.0,533.63
UK045C,,4500.0,35500.0,93131.0,3608.0,404.62
UK046C,,2200.0,45000.0,99618.0,2241.0,489.92
UK047C,,,41600.0,103206.0,18712.0,421.75
UK048C,,,40000.0,92834.0,13289.0,401.02
UK049C,,2300.0,35900.0,80613.0,3932.0,414.05
UK050C,,2100.0,39200.0,85097.0,3540.0,499.71
UK051C,,2300.0,35500.0,76603.0,2833.0,477.84
UK052C,,1700.0,39200.0,86393.0,14113.0,467.38
UK053C,,2600.0,55400.0,128014.0,5284.0,445.75
UK054C,18245.0,10700.0,187800.0,437936.0,48114.0,412.92
UK055C,,6700.0,157300.0,340070.0,13029.0,413.75
UK056C,,10000.0,148100.0,342914.0,26033.0,446.32
UK057C,,7500.0,130900.0,320023.0,24175.0,468.01
UK058C,,6100.0,145500.0,325369.0,11334.0,441.3
UK059C,,9100.0,131800.0,309741.0,25566.0,443.89
UK060C,,3900.0,136400.0,291410.0,23804.0,474.6
UK061C,,3700.0,118200.0,274993.0,15596.0,420.7
UK062C,,9300.0,135700.0,326419.0,66726.0,373.16
UK063C,14070.0,9600.0,115000.0,277333.0,12009.0,384.53
UK064C,6545.0,6700.0,119000.0,285093.0,33391.0,403.46
UK065C,,7000.0,116900.0,282336.0,33854.0,410.55
UK066C,,5600.0,132900.0,277736.0,28823.0,461.1
UK067C,,6800.0,111600.0,264023.0,16091.0,447.82
UK068C,39355.0,12400.0,143000.0,289275.0,52765.0,309.97
UK069C,24820.0,6300.0,122100.0,263085.0,23454.0,410.63
UK070C,20545.0,7000.0,100000.0,245973.0,26809.0,466.6
UK071C,18490.0,5200.0,113900.0,257104.0,40709.0,401.95
UK072C,,6800.0,107500.0,244270.0,15426.0,441.98
UK073C,35200.0,8500.0,122000.0,252578.0,55335.0,368.41
UK074C,,5300.0,92600.0,234691.0,29556.0,365.71
UK075C,20290.0,7700.0,122000.0,252870.0,41423.0,343.18
UK076C,,5900.0,100400.0,224658.0,22694.0,414.43
UK077C,,4800.0,107800.0,235932.0,26999.0,451.32
UK078C,117935.0,6700.0,121000.0,268064.0,52033.0,471.4
UK079C,,5400.0,91800.0,219230.0,29917.0,387.77
UK080C,,4500.0,93500.0,214421.0,17469.0,508.43
UK081C,11970.0,7500.0,107500.0,225401.0,46010.0,469.75
UK082C,,4300.0,90200.0,205229.0,12263.0,411.05
UK083C,,4500.0,93000.0,202464.0,15577.0,363.69
UK084C,,3900.0,94400.0,209626.0,16769.0,498.48
UK085C,12800.0,5200.0,94800.0,214384.0,71413.0,374.9
UK086C,25075.0,2600.0,101200.0,209028.0,18032.0,390.19
UK087C,,3700.0,79800.0,189868.0,19661.0,432.41
UK088C,,4800.0,105600.0,221180.0,38371.0,468.93
UK089C,,6300.0,82400.0,196850.0,12640.0,444.65
UK090C,,3300.0,77800.0,179690.0,7052.0,448.67
UK091C,,1700.0,80200.0,185171.0,17206.0,468.71
UK092C,,3100.0,90900.0,194554.0,39575.0,431.73
UK093C,,2000.0,85400.0,182136.0,20348.0,428.74
UK094C,5310.0,3300.0,76500.0,176784.0,17611.0,468.96
UK095C,,5000.0,67400.0,159824.0,9053.0,419.9
UK096C,24310.0,5200.0,84900.0,176637.0,19245.0,520.38
UK097C,,5700.0,89700.0,199978.0,47813.0,445.23
UK098C,14760.0,2500.0,93000.0,191311.0,21676.0,464.28
UK099C,,5100.0,61500.0,149910.0,4345.0,377.77
UK100C,,,95700.0,175533.0,17105.0,542.36
UK101C,,2700.0,82900.0,170768.0,30688.0,503.05
UK102C,19155.0,4600.0,61100.0,148730.0,11634.0,353.95
UK103C,,2100.0,72900.0,160235.0,7893.0,476.01
UK104C,,3900.0,82300.0,163139.0,44520.0,389.23
UK105C,,4800.0,55500.0,139588.0,6167.0,383.45
UK106C,,2100.0,77400.0,168843.0,18839.0,519.49
UK107C,,2700.0,74100.0,153798.0,15387.0,517.86
UK108C,,3500.0,59200.0,148857.0,23277.0,368.96
UK109C,,3100.0,65200.0,152394.0,13398.0,456.45
UK110C,18375.0,5400.0,53700.0,140592.0,14675.0,366.64
UK111C,42085.0,,81300.0,154455.0,48360.0,300.12
UK112C,,3000.0,53800.0,135514.0,9259.0,472.68
UK113C,23000.0,3300.0,66000.0,141582.0,22684.0,383.76
UK114C,,2900.0,66800.0,147234.0,27761.0,515.41
UK115C,,2200.0,73400.0,141383.0,21311.0,508.67
UK116C,10870.0,,61100.0,129227.0,6168.0,456.07
UK117C,20175.0,3200.0,68000.0,140745.0,20777.0,350.29
UK118C,,3200.0,69900.0,148940.0,61313.0,415.43
UK119C,15410.0,6100.0,150500.0,339244.0,18832.0,523.94
UK120C,5375.0,1900.0,67000.0,138006.0,20117.0,425.66
UK121C,8490.0,1100.0,58900.0,117109.0,20397.0,472.4
UK122C,,1100.0,61000.0,129184.0,17233.0,469.26
UK123C,,1200.0,62800.0,121027.0,18484.0,539.22
UK124C,7580.0,,49100.0,108331.0,5386.0,456.54
UK125C,,5500.0,52900.0,112056.0,26301.0,449.41
UK126C,,,49400.0,96721.0,26663.0,430.33
UK127C,,,36400.0,85396.0,7871.0,443.23
UK128C,,2200.0,63500.0,131159.0,11589.0,537.23
UK129C,,1800.0,51500.0,95480.0,14055.0,502.44
UK130C,,2000.0,51400.0,106772.0,14811.0,527.51
UK131C,,1600.0,33100.0,70184.0,14609.0,464.14
UK132C,,2600.0,44000.0,100759.0,16672.0,514.03
UK133C,,1800.0,34600.0,78455.0,2197.0,421.5
UK134C,16435.0,4800.0,79800.0,177310.0,9580.0,434.7
UK135C,,,,150588.0,,434.88
