freq,indic_ur,location_code,time_period,obs_value,obs_flag,conf_status,city_name,country_code,country_name,year,indicator,indicator_desc
A,TT1057I,FR,2018,534.61,,,FR,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR,2019,535.6,,,FR,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR,2020,540.66,,,FR,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR,2021,544.43,,,FR,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR,2022,548.84,,,FR,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2015,356.75,,,FR001C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2016,356.51,,,FR001C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2017,355.69,,,FR001C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2018,355.24,,,FR001C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2019,356.2,,,FR001C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2020,356.89,,,FR001C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2021,356.01,,,FR001C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR001C,2022,356.17,,,FR001C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2015,429.18,,,FR002C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2016,428.73,,,FR002C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2017,429.04,,,FR002C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2018,430.11,,,FR002C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2019,431.0,,,FR002C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2020,432.76,,,FR002C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2021,433.02,,,FR002C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR002C,2022,431.68,,,FR002C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2015,435.4,,,FR003C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2016,439.74,,,FR003C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2017,442.9,,,FR003C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2018,446.64,,,FR003C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2019,447.56,,,FR003C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2020,450.85,,,FR003C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2021,453.17,,,FR003C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR003C,2022,456.62,,,FR003C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2015,414.79,,,FR004C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2016,415.88,,,FR004C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2017,416.58,,,FR004C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2018,417.97,,,FR004C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2019,419.37,,,FR004C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2020,423.94,,,FR004C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2021,424.93,,,FR004C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR004C,2022,427.17,,,FR004C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2015,517.77,,,FR005C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2016,519.28,,,FR005C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2017,519.43,,,FR005C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2018,519.59,,,FR005C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2019,520.58,,,FR005C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2020,525.27,,,FR005C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2021,524.2,,,FR005C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR005C,2022,525.67,,,FR005C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2015,525.67,,,FR006C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2016,525.48,,,FR006C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2017,526.5,,,FR006C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2018,524.51,,,FR006C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2019,526.58,,,FR006C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2020,526.95,,,FR006C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2021,523.78,,,FR006C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR006C,2022,519.19,,,FR006C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2015,501.9,,,FR007C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2016,503.71,,,FR007C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2017,505.27,,,FR007C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2018,502.51,,,FR007C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2019,503.2,,,FR007C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2020,503.88,,,FR007C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2021,499.23,,,FR007C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR007C,2022,497.63,,,FR007C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2015,439.46,,,FR008C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2016,440.77,,,FR008C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2017,441.01,,,FR008C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2018,441.48,,,FR008C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2019,442.42,,,FR008C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2020,440.96,,,FR008C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2021,439.31,,,FR008C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR008C,2022,438.06,,,FR008C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2015,417.87,,,FR009C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2016,421.18,,,FR009C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2017,423.72,,,FR009C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2018,425.1,,,FR009C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2019,425.68,,,FR009C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2020,425.68,,,FR009C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2021,424.28,,,FR009C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR009C,2022,421.78,,,FR009C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2015,471.68,,,FR010C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2016,472.77,,,FR010C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2017,475.45,,,FR010C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2018,474.58,,,FR010C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2019,476.31,,,FR010C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2020,479.68,,,FR010C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2021,478.97,,,FR010C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR010C,2022,476.95,,,FR010C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2015,478.32,,,FR011C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2016,478.67,,,FR011C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2017,478.98,,,FR011C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2018,479.76,,,FR011C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2019,481.14,,,FR011C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2020,484.43,,,FR011C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2021,486.97,,,FR011C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR011C,2022,487.52,,,FR011C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2015,473.68,,,FR012C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2016,475.48,,,FR012C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2017,474.55,,,FR012C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2018,472.73,,,FR012C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2019,473.6,,,FR012C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2020,472.89,,,FR012C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2021,471.07,,,FR012C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR012C,2022,471.85,,,FR012C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2015,505.63,,,FR013C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2016,509.84,,,FR013C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2017,511.48,,,FR013C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2018,514.53,,,FR013C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2019,515.17,,,FR013C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2020,520.83,,,FR013C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2021,522.92,,,FR013C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR013C,2022,523.33,,,FR013C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2015,513.89,,,FR014C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2016,514.81,,,FR014C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2017,516.69,,,FR014C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2018,518.9,,,FR014C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2019,518.92,,,FR014C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2020,521.71,,,FR014C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2021,523.7,,,FR014C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR014C,2022,528.28,,,FR014C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2015,491.66,,,FR015C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2016,493.43,,,FR015C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2017,498.83,,,FR015C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2018,499.55,,,FR015C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2019,501.37,,,FR015C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2020,503.84,,,FR015C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2021,505.78,,,FR015C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR015C,2022,510.14,,,FR015C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2015,484.23,,,FR016C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2016,484.72,,,FR016C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2017,487.73,,,FR016C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2018,489.65,,,FR016C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2019,490.1,,,FR016C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2020,493.34,,,FR016C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2021,489.61,,,FR016C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR016C,2022,487.51,,,FR016C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2015,474.64,,,FR017C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2016,479.61,,,FR017C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2017,480.09,,,FR017C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2018,485.04,,,FR017C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2019,486.92,,,FR017C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2020,492.08,,,FR017C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2021,494.27,,,FR017C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR017C,2022,497.78,,,FR017C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2015,519.92,,,FR018C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2016,520.09,,,FR018C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2017,518.48,,,FR018C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2018,520.83,,,FR018C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2019,521.8,,,FR018C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2020,524.57,,,FR018C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2021,527.28,,,FR018C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR018C,2022,529.34,,,FR018C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2015,460.67,,,FR019C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2016,466.35,,,FR019C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2017,473.28,,,FR019C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2018,475.56,,,FR019C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2019,476.66,,,FR019C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2020,483.92,,,FR019C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2021,484.67,,,FR019C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR019C,2022,486.03,,,FR019C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2015,495.02,,,FR020C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2016,495.22,,,FR020C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2017,495.11,,,FR020C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2018,497.45,,,FR020C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2019,498.81,,,FR020C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2020,499.63,,,FR020C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2021,502.16,,,FR020C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR020C,2022,507.55,,,FR020C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2015,529.07,,,FR021C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2016,530.94,,,FR021C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2017,532.03,,,FR021C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2018,526.41,,,FR021C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2019,526.74,,,FR021C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2020,527.68,,,FR021C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2021,528.44,,,FR021C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR021C,2022,530.16,,,FR021C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2015,446.18,,,FR022C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2016,451.01,,,FR022C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2017,449.85,,,FR022C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2018,449.38,,,FR022C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2019,450.36,,,FR022C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2020,458.36,,,FR022C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2021,459.92,,,FR022C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR022C,2022,460.85,,,FR022C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2015,463.04,,,FR023C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2016,463.11,,,FR023C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2017,465.7,,,FR023C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2018,468.22,,,FR023C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2019,468.15,,,FR023C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2020,468.36,,,FR023C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2021,469.79,,,FR023C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR023C,2022,469.47,,,FR023C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2015,495.06,,,FR024C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2016,500.2,,,FR024C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2017,503.87,,,FR024C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2018,507.18,,,FR024C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2019,508.37,,,FR024C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2020,515.12,,,FR024C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2021,514.37,,,FR024C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR024C,2022,516.87,,,FR024C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2015,484.91,,,FR025C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2016,489.72,,,FR025C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2017,488.94,,,FR025C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2018,493.97,,,FR025C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2019,494.97,,,FR025C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2020,503.51,,,FR025C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2021,506.84,,,FR025C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR025C,2022,515.71,,,FR025C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2015,440.57,,,FR026C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2016,445.76,,,FR026C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2017,451.13,,,FR026C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2018,454.69,,,FR026C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2019,455.8,,,FR026C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2020,464.39,,,FR026C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2021,475.52,,,FR026C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR026C,2022,485.26,,,FR026C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2015,471.71,,,FR027C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2016,472.07,,,FR027C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2017,477.11,,,FR027C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2018,480.41,,,FR027C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2019,480.76,,,FR027C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2020,484.57,,,FR027C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2021,488.38,,,FR027C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR027C,2022,490.02,,,FR027C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2015,460.52,,,FR028C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2016,462.02,,,FR028C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2017,467.89,,,FR028C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2018,467.66,,,FR028C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2019,469.37,,,FR028C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2020,476.21,,,FR028C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2021,482.03,,,FR028C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR028C,2022,486.57,,,FR028C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2015,483.14,,,FR029C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2016,487.34,,,FR029C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2017,489.49,,,FR029C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2018,490.12,,,FR029C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2019,490.46,,,FR029C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2020,490.0,,,FR029C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2021,488.98,,,FR029C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR029C,2022,490.77,,,FR029C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2015,383.3,,,FR030C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2016,391.63,,,FR030C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2017,403.82,,,FR030C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2018,402.88,,,FR030C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2019,401.21,,,FR030C,FR,,2019,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2020,406.6,,,FR030C,FR,,2020,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2021,412.09,,,FR030C,FR,,2021,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR030C,2022,422.8,,,FR030C,FR,,2022,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR031C,2015,500.18,,,FR031C,FR,,2015,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR031C,2016,503.57,,,FR031C,FR,,2016,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR031C,2017,504.53,,,FR031C,FR,,2017,cars_per_1000,Number of registered cars per 1000 population
A,TT1057I,FR031C,2018,507.87,,,FR031C,FR,,2018,cars_per_1000,Number of registered cars per 1000 population
