STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_resid,Country of residence,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-05,,237575093,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-06,,302675796,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-07,,403057675,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2025-08,,446510421,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2024-11,,124173091,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2024-12,,131279937,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-01,,120670532,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-02,,127735281,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-03,,145207843,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-04,,195183065,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-05,,237575093,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-06,,302675796,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-07,,403057675,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EA20,Euro area – 20 countries (from 2023),2025-08,,446510421,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2024-11,,448541,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2024-12,,515573,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-01,,368280,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-02,,406872,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-03,,395473,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-04,,465617,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-05,,551678,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-06,,705075,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-07,,931990,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EE,Estonia,2025-08,,820739,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2024-11,,2286095,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2024-12,,2233823,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-01,,1656673,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-02,,1736159,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-03,,2728327,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-04,,7007060,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-05,,15344134,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-06,,23664485,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-07,,31042269,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EL,Greece,2025-08,,33942944,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2024-11,,26806814,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2024-12,,24979937,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-01,,23619948,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-02,,25264418,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-03,,30251402,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-04,,39809109,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-05,,47170360,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-06,,54175564,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-07,,67091411,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",ES,Spain,2025-08,,74367338,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2024-11,,144955880,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2024-12,,151307131,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-01,,139016696,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-02,,147894202,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-03,,165497633,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-04,,218565966,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-05,,267629898,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-06,,339547313,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-07,,459946441,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",EU27_2020,European Union - 27 countries (from 2020),2025-08,,500449230,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2024-11,,1547522,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2024-12,,1881185,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-01,,1573904,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-02,,1808168,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-03,,1793715,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-04,,1467595,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-05,,1591883,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-06,,2312734,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-07,,3221698,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FI,Finland,2025-08,,2355973,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2024-11,,19067811,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2024-12,,21725463,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-01,,20490211,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-02,,22198333,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-03,,23774050,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-04,,35903764,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-05,,40655800,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-06,,47652220,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-07,,78549815,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",FR,France,2025-08,,90819872,,e,estimated,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2024-11,,988398,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2024-12,,880186,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-01,,650191,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-02,,707655,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-03,,1001810,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-04,,3285477,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-05,,5868629,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-06,,14338131,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-07,,24949182,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HR,Croatia,2025-08,,26698687,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2024-11,,2118193,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2024-12,,2113737,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-01,,1667596,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-02,,1725627,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-03,,1983630,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-04,,2413518,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-05,,2788850,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-06,,3199256,,,,,
dataflow,ESTAT:TOUR_OCC_NIM(1.0),Nights spent at tourist accommodation establishments - monthly data,M,Monthly,TOTAL,Total,NR,Number,I551-I553,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",HU,Hungary,2025-07,,4480940,,,,,
