cluster_id,feature_name,mean,median,z_mean
4,COUNTRY_URB_CPOP1_DE1001V,8230967.993333332,6285219.0,-1.5549592255547273
4,COUNTRY_URB_CPOPCB_DE2009V,301088.5416666667,295786.0,-1.3894043004844943
4,COUNTRY_URB_CTOUR_CR2001V,18628683.75,22079365.5,-1.4588140313125963
4,COUNTRY_URB_CTRAN_TT1057I,356.04200000000003,371.11,-1.738621224450782
4,WHO_NO2,25.635,23.835,-0.7120630019187784
4,WHO_PM10,25.441666666666666,26.83,0.6048265572943873
4,WHO_PM25,13.683333333333332,14.245000000000001,0.1411000938316661
5,URB_CEDUC_TE1026V,118843.83166666667,109990.5,0.19042980412091262
5,URB_CLMA_EC1010V,103455.66666666667,95383.29999999999,0.44629506088089393
5,URB_CLMA_EC1177V,700620.1,580169.4,0.09893809617833803
5,URB_CPOP1_DE1001V,1947872.61,1845324.44,0.3352908389108385
5,URB_CPOPCB_DE2009V,220881.66666666666,134408.5,-0.067767069834627
5,URB_CTOUR_CR2001V,7768871.701666665,3478802.0250000004,0.11010092262469413
5,URB_CTRAN_TT1057I,580.5283333333334,593.455,1.3336447340352733
5,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,316.13000000000005,316.13,-1.073124619186056
5,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,31.639999999999997,31.64,-1.6788251903773348
5,COUNTRY_SDG_11_60,49.62,49.62,0.13170964101029128
5,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,44.24,44.24,-1.3188369643122986
5,COUNTRY_TRNG_LFSE_01_T_Y25-74,7.5,7.5,-0.5084293312428209
5,COUNTRY_URB_CEDUC_TE1026V,1785613.7100000002,1785613.71,-0.0624231700701048
5,COUNTRY_URB_CLMA_EC1010V,3035472.0,3035472.0,0.6898429016022302
5,COUNTRY_URB_CLMA_EC1177V,22546037.25,22546037.25,0.10059923471287038
5,COUNTRY_URB_CPOP1_DE1001V,59917365.44,59917365.44,0.34292522543602144
5,COUNTRY_URB_CPOPCB_DE2009V,6417206.0,6417206.0,0.6680381444639047
5,COUNTRY_URB_CTOUR_CR2001V,382094817.1100001,382094817.11,0.5238034203492079
5,COUNTRY_URB_CTRAN_TT1057I,654.85,654.85,1.6134838893573442
5,WHO_NO2,38.288333333333334,37.614999999999995,1.16334792341605
5,WHO_PM10,29.123333333333335,29.87,1.2103158664795344
5,WHO_PM25,17.261666666666667,15.645,0.9065665064727662
6,URB_CEDUC_TE1026V,82613.56,82613.56,-0.18270224968387308
6,URB_CLMA_EC1010V,39988.1125,33758.17,-0.2114244276212899
6,URB_CLMA_EC1177V,441046.0825,363885.625,-0.2235912321760421
6,URB_CPOP1_DE1001V,991041.4725000001,945978.28,-0.23081210771699917
6,URB_CPOPCB_DE2009V,319842.13749999995,278702.275,0.2081850600619935
6,URB_CTOUR_CR2001V,5576980.2825,4771129.15,-0.11959516940992158
6,URB_CTRAN_TT1057I,321.25750000000005,328.825,-0.7889224393837021
6,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,382.74499999999995,382.745,-0.7479030398337478
6,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,76.71000000000001,76.71000000000001,0.9362948059940854
6,COUNTRY_SDG_11_60,48.864999999999995,48.864999999999995,0.07834726968602504
6,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,78.26,78.26,0.7263611102851544
6,COUNTRY_TRNG_LFSE_01_T_Y25-74,18.65,18.65,1.403539317444348
6,COUNTRY_URB_CEDUC_TE1026V,,,
6,COUNTRY_URB_CLMA_EC1010V,268717.83,268717.83,-1.1298018028546577
6,COUNTRY_URB_CLMA_EC1177V,4077448.585,4077448.585,-1.292488263748933
6,COUNTRY_URB_CPOP1_DE1001V,10824100.055,10824100.055,-1.4597414262433894
6,COUNTRY_URB_CPOPCB_DE2009V,1951047.39,1951047.39,-0.834363395841004
6,COUNTRY_URB_CTOUR_CR2001V,46157749.0,46157749.0,-1.3086498201712864
6,COUNTRY_URB_CTRAN_TT1057I,443.055,443.055,-0.762486976814218
6,WHO_NO2,28.2525,29.095,-0.3241108340791646
6,WHO_PM10,19.095,18.735,-0.4389503957961693
6,WHO_PM25,9.727500000000001,10.135,-0.7051199948519152
