URB_CEDUC_TE1026V,URB_CLMA_EC1010V,URB_CLMA_EC1177V,URB_CPOP1_DE1001V,URB_CPOPCB_DE2009V,URB_CTOUR_CR2001V,URB_CTRAN_TT1057I,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,COUNTRY_SDG_11_60,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,COUNTRY_TRNG_LFSE_01_T_Y25-74,WHO_NO2,WHO_PM10,WHO_PM25
-0.13754597247716926,0.5038543569532506,-0.1420049636643029,-0.17558569096925128,-0.3967505837166569,0.12499230247763303,-1.1731569291196156,-0.6366732019399445,3.4116014432417407,-0.08319467554076539,0.35359116022099424,2.569620253164557,-1.1488961953969001,-0.6924265842349306,-1.7973068745570517
1.653744780866616,1.8820690333123864,0.7647544481055588,0.7451429872137652,0.7271026687540895,0.7366162051236796,0.47608465335021577,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,0.40018788163457086,0.21483771251932007,0.3061658398299079
0.9041756626218047,1.6786575230101817,0.10654718237191474,0.28005103397629827,-0.14341931983976022,-0.5372596986156329,0.640636708958888,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,-0.4659464537341474,0.15301391035548664,0.40255138199858254
-0.23248888528114445,1.374421008426224,0.0,0.29667219870859574,0.5067284782768903,-0.12059353942193467,0.366417736892426,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,0.43212775951150806,0.46986089644513135,0.1757618710134659
0.5210530971792999,0.8419479390328315,-0.09977672736000977,-0.03444275200269853,-0.3104387977759369,0.33861341871258216,1.4144034729579578,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,-0.8022545796148426,-0.20710973724884083,-0.20978029766123324
0.7173270318444483,1.0071530410266354,-0.08240852544143104,-0.03751837893263318,-0.09512919343342027,-0.09469536303575551,1.4491330525336577,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,-0.4922498825739781,-0.46986089644513185,-0.5272856130403968
-0.17221067929811762,0.3465041370266871,-0.5597531334388678,-0.41476935758113037,-0.6729106359506541,-0.6697545841530886,1.2149151140856356,0.0,2.5067998889814023,-0.180255130338325,0.0,1.069620253164557,-1.138562705495538,-0.37557959814528596,-0.35719347980155913
0.11263023739544624,0.21038080820624694,0.014491268966830985,0.051302347727375436,-0.030737158090298415,-0.6471105123094455,-0.4804258507971784,0.009028995975647509,-1.654177074660004,-0.8807542983915695,-0.5036347775516138,-0.6977848101265823,0.26303428839830956,1.7650695517774344,1.8511693834160174
1.2417502540608247,-0.11605767553958077,2.1556527707649087,1.4344588412965371,0.25264358919604,2.581958995977954,0.0,0.2924620782169023,0.9314460172078817,-0.5163616195230173,0.14888048851410302,-0.30696202531645567,0.007515265382809007,1.2828438948995367,1.304039688164423
0.0,0.0,0.0,0.8137088755811422,0.0,0.0,0.0,-0.7477814467031269,2.0327504857063543,-0.23128119800332786,0.10351846466996222,0.3465189873417722,-0.8379520901831847,-1.0757341576506958,-1.1651311126860382
2.3858538452688425,4.069932772780386,3.164754481576267,3.0358863741530286,1.7891815005899225,10.26716888710124,2.499392749166646,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,0.6134335368717712,0.9134466769706339,0.5613040396881646
2.398826116565109,3.582636968726484,5.056143244258503,4.498056285452122,3.082040953537357,4.355299271728956,1.8690922246052872,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,1.1723813997181785,1.9721792890262757,3.223245924875975
0.8347573989814754,5.9039089731737375,2.016223838378649,3.2353354199219324,-0.1880846812849476,0.21010357484363715,2.115713584330345,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,0.17191169563175257,2.145285935085008,1.3012048192771084
0.532718861838381,0.6726697735391349,0.011905740375115955,0.15594706761104227,0.01224372940005005,-0.06040742551106893,2.5852864415101164,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,1.3565054015969948,2.1761978361669247,3.2827781715095683
-0.4673214894398647,0.9772047050400574,-0.652125512397331,-0.16043272966296948,-0.8670941140396556,-0.9641113751618314,2.201193829297915,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,0.292155941756694,1.0417310664605872,-0.29766123316796567
-0.6712648256106519,-0.016526746707571923,-0.4888353115812356,-0.2809083668653674,-0.5197448343208444,-0.7710667703638622,0.87836895010207,-0.6712413579609949,-2.9353316680543964,0.3355518580144202,-1.0863623146263444,-0.007911392405063264,0.6932832315641151,0.10046367851622855,0.26647767540751277
-0.22619014079765945,-0.3065833126164327,-0.1603873280648902,-0.30837050900646873,-0.6325483243308466,-0.7053573634565897,-0.06780536964779454,0.1331389949437623,0.17651956702747734,0.1647254575707154,0.555975574294853,-0.16772151898734172,-0.957256928135275,0.6800618238021637,-0.019844082211197815
-0.07405681674383371,0.015809548265545217,-0.19516900103593934,-0.20469494098006186,-0.24598362146115046,-0.33443760551553514,-0.44321558696607144,-0.09057372820142404,2.084929225645294,-0.478646699944537,-0.038383250945042365,-0.1376582278481013,-0.6331611085016438,1.097372488408037,0.5953224663359324
-0.034960587607234826,-0.008967163303200855,0.7290123331404094,0.3618895267865261,1.351919181478594,0.0,-1.2244244037313623,-0.7171602517800022,3.177352206494586,0.6860787576261784,1.7505088688572248,1.768987341772152,0.07233442930953532,0.0,-0.03118355776045342
